,Tamb,Tdc_in,qdc,wdc
380,17.666666666666664,38.666666666666664,690.0,46.272000000000006
381,17.666666666666664,38.666666666666664,690.0,63.90800000000001
382,17.666666666666664,38.666666666666664,690.0,81.54400000000001
383,17.666666666666664,38.666666666666664,690.0,99.18
384,17.666666666666664,38.666666666666664,1035.0,11.0
385,17.666666666666664,38.666666666666664,1035.0,28.636000000000003
386,17.666666666666664,38.666666666666664,1035.0,46.272000000000006
387,17.666666666666664,38.666666666666664,1035.0,63.90800000000001
388,17.666666666666664,38.666666666666664,1035.0,81.54400000000001
389,17.666666666666664,38.666666666666664,1035.0,99.18
390,17.666666666666664,38.666666666666664,1380.0,11.0
391,17.666666666666664,38.666666666666664,1380.0,28.636000000000003
392,17.666666666666664,38.666666666666664,1380.0,46.272000000000006
393,17.666666666666664,38.666666666666664,1380.0,63.90800000000001
394,17.666666666666664,38.666666666666664,1380.0,81.54400000000001
395,17.666666666666664,38.666666666666664,1380.0,99.18
396,17.666666666666664,38.666666666666664,1725.0,11.0
397,17.666666666666664,38.666666666666664,1725.0,28.636000000000003
398,17.666666666666664,38.666666666666664,1725.0,46.272000000000006
399,17.666666666666664,38.666666666666664,1725.0,63.90800000000001
400,17.666666666666664,38.666666666666664,1725.0,81.54400000000001
401,17.666666666666664,38.666666666666664,1725.0,99.18
402,17.666666666666664,38.666666666666664,2070.0,11.0
403,17.666666666666664,38.666666666666664,2070.0,28.636000000000003
404,17.666666666666664,38.666666666666664,2070.0,46.272000000000006
405,17.666666666666664,38.666666666666664,2070.0,63.90800000000001
406,17.666666666666664,38.666666666666664,2070.0,81.54400000000001
407,17.666666666666664,38.666666666666664,2070.0,99.18
408,17.666666666666664,38.666666666666664,2415.0,11.0
409,17.666666666666664,38.666666666666664,2415.0,28.636000000000003
410,17.666666666666664,38.666666666666664,2415.0,46.272000000000006
411,17.666666666666664,38.666666666666664,2415.0,63.90800000000001
412,17.666666666666664,38.666666666666664,2415.0,81.54400000000001
413,17.666666666666664,38.666666666666664,2415.0,99.18
414,17.666666666666664,38.666666666666664,2760.0,11.0
415,17.666666666666664,38.666666666666664,2760.0,28.636000000000003
416,17.666666666666664,38.666666666666664,2760.0,46.272000000000006
417,17.666666666666664,38.666666666666664,2760.0,63.90800000000001
418,17.666666666666664,38.666666666666664,2760.0,81.54400000000001
419,17.666666666666664,38.666666666666664,2760.0,99.18
420,17.666666666666664,43.166666666666664,690.0,11.0
421,17.666666666666664,43.166666666666664,690.0,28.636000000000003
422,17.666666666666664,43.166666666666664,690.0,46.272000000000006
423,17.666666666666664,43.166666666666664,690.0,63.90800000000001
424,17.666666666666664,43.166666666666664,690.0,81.54400000000001
425,17.666666666666664,43.166666666666664,690.0,99.18
426,17.666666666666664,43.166666666666664,1035.0,11.0
427,17.666666666666664,43.166666666666664,1035.0,28.636000000000003
428,17.666666666666664,43.166666666666664,1035.0,46.272000000000006
429,17.666666666666664,43.166666666666664,1035.0,63.90800000000001
430,17.666666666666664,43.166666666666664,1035.0,81.54400000000001
431,17.666666666666664,43.166666666666664,1035.0,99.18
432,17.666666666666664,43.166666666666664,1380.0,11.0
433,17.666666666666664,43.166666666666664,1380.0,28.636000000000003
434,17.666666666666664,43.166666666666664,1380.0,46.272000000000006
435,17.666666666666664,43.166666666666664,1380.0,63.90800000000001
436,17.666666666666664,43.166666666666664,1380.0,81.54400000000001
437,17.666666666666664,43.166666666666664,1380.0,99.18
438,17.666666666666664,43.166666666666664,1725.0,11.0
439,17.666666666666664,43.166666666666664,1725.0,28.636000000000003
440,17.666666666666664,43.166666666666664,1725.0,46.272000000000006
441,17.666666666666664,43.166666666666664,1725.0,63.90800000000001
442,17.666666666666664,43.166666666666664,1725.0,81.54400000000001
443,17.666666666666664,43.166666666666664,1725.0,99.18
444,17.666666666666664,43.166666666666664,2070.0,11.0
445,17.666666666666664,43.166666666666664,2070.0,28.636000000000003
446,17.666666666666664,43.166666666666664,2070.0,46.272000000000006
447,17.666666666666664,43.166666666666664,2070.0,63.90800000000001
448,17.666666666666664,43.166666666666664,2070.0,81.54400000000001
449,17.666666666666664,43.166666666666664,2070.0,99.18
450,17.666666666666664,43.166666666666664,2415.0,11.0
451,17.666666666666664,43.166666666666664,2415.0,28.636000000000003
452,17.666666666666664,43.166666666666664,2415.0,46.272000000000006
453,17.666666666666664,43.166666666666664,2415.0,63.90800000000001
454,17.666666666666664,43.166666666666664,2415.0,81.54400000000001
455,17.666666666666664,43.166666666666664,2415.0,99.18
456,17.666666666666664,43.166666666666664,2760.0,11.0
457,17.666666666666664,43.166666666666664,2760.0,28.636000000000003
458,17.666666666666664,43.166666666666664,2760.0,46.272000000000006
459,17.666666666666664,43.166666666666664,2760.0,63.90800000000001
460,17.666666666666664,43.166666666666664,2760.0,81.54400000000001
461,17.666666666666664,43.166666666666664,2760.0,99.18
462,25.0,28.0,690.0,11.0
463,25.0,28.0,690.0,28.636000000000003
464,25.0,28.0,690.0,46.272000000000006
465,25.0,28.0,690.0,63.90800000000001
466,25.0,28.0,690.0,81.54400000000001
467,25.0,28.0,690.0,99.18
468,25.0,28.0,1035.0,11.0
469,25.0,28.0,1035.0,28.636000000000003
470,25.0,28.0,1035.0,46.272000000000006
471,25.0,28.0,1035.0,63.90800000000001
472,25.0,28.0,1035.0,81.54400000000001
473,25.0,28.0,1035.0,99.18
474,25.0,28.0,1380.0,11.0
475,25.0,28.0,1380.0,28.636000000000003
476,25.0,28.0,1380.0,46.272000000000006
477,25.0,28.0,1380.0,63.90800000000001
478,25.0,28.0,1380.0,81.54400000000001
479,25.0,28.0,1380.0,99.18
480,25.0,28.0,1725.0,11.0
481,25.0,28.0,1725.0,28.636000000000003
482,25.0,28.0,1725.0,46.272000000000006
483,25.0,28.0,1725.0,63.90800000000001
484,25.0,28.0,1725.0,81.54400000000001
485,25.0,28.0,1725.0,99.18
486,25.0,28.0,2070.0,11.0
487,25.0,28.0,2070.0,28.636000000000003
488,25.0,28.0,2070.0,46.272000000000006
489,25.0,28.0,2070.0,63.90800000000001
490,25.0,28.0,2070.0,81.54400000000001
491,25.0,28.0,2070.0,99.18
492,25.0,28.0,2415.0,11.0
493,25.0,28.0,2415.0,28.636000000000003
494,25.0,28.0,2415.0,46.272000000000006
495,25.0,28.0,2415.0,63.90800000000001
496,25.0,28.0,2415.0,81.54400000000001
497,25.0,28.0,2415.0,99.18
498,25.0,28.0,2760.0,11.0
499,25.0,28.0,2760.0,28.636000000000003
500,25.0,28.0,2760.0,46.272000000000006
501,25.0,28.0,2760.0,63.90800000000001
502,25.0,28.0,2760.0,81.54400000000001
503,25.0,28.0,2760.0,99.18
504,25.0,32.5,690.0,11.0
505,25.0,32.5,690.0,28.636000000000003
506,25.0,32.5,690.0,46.272000000000006
507,25.0,32.5,690.0,63.90800000000001
508,25.0,32.5,690.0,81.54400000000001
509,25.0,32.5,690.0,99.18
510,25.0,32.5,1035.0,11.0
511,25.0,32.5,1035.0,28.636000000000003
512,25.0,32.5,1035.0,46.272000000000006
513,25.0,32.5,1035.0,63.90800000000001
514,25.0,32.5,1035.0,81.54400000000001
515,25.0,32.5,1035.0,99.18
516,25.0,32.5,1380.0,11.0
517,25.0,32.5,1380.0,28.636000000000003
518,25.0,32.5,1380.0,46.272000000000006
519,25.0,32.5,1380.0,63.90800000000001
520,25.0,32.5,1380.0,81.54400000000001
521,25.0,32.5,1380.0,99.18
522,25.0,32.5,1725.0,11.0
523,25.0,32.5,1725.0,28.636000000000003
524,25.0,32.5,1725.0,46.272000000000006
525,25.0,32.5,1725.0,63.90800000000001
526,25.0,32.5,1725.0,81.54400000000001
527,25.0,32.5,1725.0,99.18
528,25.0,32.5,2070.0,11.0
529,25.0,32.5,2070.0,28.636000000000003
530,25.0,32.5,2070.0,46.272000000000006
531,25.0,32.5,2070.0,63.90800000000001
532,25.0,32.5,2070.0,81.54400000000001
533,25.0,32.5,2070.0,99.18
534,25.0,32.5,2415.0,11.0
535,25.0,32.5,2415.0,28.636000000000003
536,25.0,32.5,2415.0,46.272000000000006
537,25.0,32.5,2415.0,63.90800000000001
538,25.0,32.5,2415.0,81.54400000000001
539,25.0,32.5,2415.0,99.18
540,25.0,32.5,2760.0,11.0
541,25.0,32.5,2760.0,28.636000000000003
542,25.0,32.5,2760.0,46.272000000000006
543,25.0,32.5,2760.0,63.90800000000001
544,25.0,32.5,2760.0,81.54400000000001
545,25.0,32.5,2760.0,99.18
546,25.0,37.0,690.0,11.0
547,25.0,37.0,690.0,28.636000000000003
548,25.0,37.0,690.0,46.272000000000006
549,25.0,37.0,690.0,63.90800000000001
550,25.0,37.0,690.0,81.54400000000001
551,25.0,37.0,690.0,99.18
552,25.0,37.0,1035.0,11.0
553,25.0,37.0,1035.0,28.636000000000003
554,25.0,37.0,1035.0,46.272000000000006
555,25.0,37.0,1035.0,63.90800000000001
556,25.0,37.0,1035.0,81.54400000000001
557,25.0,37.0,1035.0,99.18
558,25.0,37.0,1380.0,11.0
559,25.0,37.0,1380.0,28.636000000000003
560,25.0,37.0,1380.0,46.272000000000006
561,25.0,37.0,1380.0,63.90800000000001
562,25.0,37.0,1380.0,81.54400000000001
563,25.0,37.0,1380.0,99.18
564,25.0,37.0,1725.0,11.0
565,25.0,37.0,1725.0,28.636000000000003
566,25.0,37.0,1725.0,46.272000000000006
567,25.0,37.0,1725.0,63.90800000000001
568,25.0,37.0,1725.0,81.54400000000001
569,25.0,37.0,1725.0,99.18
570,25.0,37.0,2070.0,11.0
571,25.0,37.0,2070.0,28.636000000000003
572,25.0,37.0,2070.0,46.272000000000006
573,25.0,37.0,2070.0,63.90800000000001
574,25.0,37.0,2070.0,81.54400000000001
575,25.0,37.0,2070.0,99.18
576,25.0,37.0,2415.0,11.0
577,25.0,37.0,2415.0,28.636000000000003
578,25.0,37.0,2415.0,46.272000000000006
579,25.0,37.0,2415.0,63.90800000000001
580,25.0,37.0,2415.0,81.54400000000001
581,25.0,37.0,2415.0,99.18
582,25.0,37.0,2760.0,11.0
583,25.0,37.0,2760.0,28.636000000000003
584,25.0,37.0,2760.0,46.272000000000006
585,25.0,37.0,2760.0,63.90800000000001
586,25.0,37.0,2760.0,81.54400000000001
587,25.0,37.0,2760.0,99.18
588,25.0,41.5,690.0,11.0
589,25.0,41.5,690.0,28.636000000000003
590,25.0,41.5,690.0,46.272000000000006
591,25.0,41.5,690.0,63.90800000000001
592,25.0,41.5,690.0,81.54400000000001
593,25.0,41.5,690.0,99.18
594,25.0,41.5,1035.0,11.0
595,25.0,41.5,1035.0,28.636000000000003
596,25.0,41.5,1035.0,46.272000000000006
597,25.0,41.5,1035.0,63.90800000000001
598,25.0,41.5,1035.0,81.54400000000001
599,25.0,41.5,1035.0,99.18
600,25.0,41.5,1380.0,11.0
601,25.0,41.5,1380.0,28.636000000000003
602,25.0,41.5,1380.0,46.272000000000006
603,25.0,41.5,1380.0,63.90800000000001
604,25.0,41.5,1380.0,81.54400000000001
605,25.0,41.5,1380.0,99.18
606,25.0,41.5,1725.0,11.0
607,25.0,41.5,1725.0,28.636000000000003
608,25.0,41.5,1725.0,46.272000000000006
609,25.0,41.5,1725.0,63.90800000000001
610,25.0,41.5,1725.0,81.54400000000001
611,25.0,41.5,1725.0,99.18
612,25.0,41.5,2070.0,11.0
613,25.0,41.5,2070.0,28.636000000000003
614,25.0,41.5,2070.0,46.272000000000006
615,25.0,41.5,2070.0,63.90800000000001
616,25.0,41.5,2070.0,81.54400000000001
617,25.0,41.5,2070.0,99.18
618,25.0,41.5,2415.0,11.0
619,25.0,41.5,2415.0,28.636000000000003
620,25.0,41.5,2415.0,46.272000000000006
621,25.0,41.5,2415.0,63.90800000000001
622,25.0,41.5,2415.0,81.54400000000001
623,25.0,41.5,2415.0,99.18
624,25.0,41.5,2760.0,11.0
625,25.0,41.5,2760.0,28.636000000000003
626,25.0,41.5,2760.0,46.272000000000006
627,25.0,41.5,2760.0,63.90800000000001
628,25.0,41.5,2760.0,81.54400000000001
629,25.0,41.5,2760.0,99.18
630,32.33333333333333,35.33333333333333,690.0,11.0
631,32.33333333333333,35.33333333333333,690.0,28.636000000000003
632,32.33333333333333,35.33333333333333,690.0,46.272000000000006
633,32.33333333333333,35.33333333333333,690.0,63.90800000000001
634,32.33333333333333,35.33333333333333,690.0,81.54400000000001
635,32.33333333333333,35.33333333333333,690.0,99.18
636,32.33333333333333,35.33333333333333,1035.0,11.0
637,32.33333333333333,35.33333333333333,1035.0,28.636000000000003
638,32.33333333333333,35.33333333333333,1035.0,46.272000000000006
639,32.33333333333333,35.33333333333333,1035.0,63.90800000000001
640,32.33333333333333,35.33333333333333,1035.0,81.54400000000001
641,32.33333333333333,35.33333333333333,1035.0,99.18
642,32.33333333333333,35.33333333333333,1380.0,11.0
643,32.33333333333333,35.33333333333333,1380.0,28.636000000000003
644,32.33333333333333,35.33333333333333,1380.0,46.272000000000006
645,32.33333333333333,35.33333333333333,1380.0,63.90800000000001
646,32.33333333333333,35.33333333333333,1380.0,81.54400000000001
647,32.33333333333333,35.33333333333333,1380.0,99.18
648,32.33333333333333,35.33333333333333,1725.0,11.0
649,32.33333333333333,35.33333333333333,1725.0,28.636000000000003
650,32.33333333333333,35.33333333333333,1725.0,46.272000000000006
651,32.33333333333333,35.33333333333333,1725.0,63.90800000000001
652,32.33333333333333,35.33333333333333,1725.0,81.54400000000001
653,32.33333333333333,35.33333333333333,1725.0,99.18
654,32.33333333333333,35.33333333333333,2070.0,11.0
655,32.33333333333333,35.33333333333333,2070.0,28.636000000000003
656,32.33333333333333,35.33333333333333,2070.0,46.272000000000006
657,32.33333333333333,35.33333333333333,2070.0,63.90800000000001
658,32.33333333333333,35.33333333333333,2070.0,81.54400000000001
659,32.33333333333333,35.33333333333333,2070.0,99.18
660,32.33333333333333,35.33333333333333,2415.0,11.0
661,32.33333333333333,35.33333333333333,2415.0,28.636000000000003
662,32.33333333333333,35.33333333333333,2415.0,46.272000000000006
663,32.33333333333333,35.33333333333333,2415.0,63.90800000000001
664,32.33333333333333,35.33333333333333,2415.0,81.54400000000001
665,32.33333333333333,35.33333333333333,2415.0,99.18
666,32.33333333333333,35.33333333333333,2760.0,11.0
667,32.33333333333333,35.33333333333333,2760.0,28.636000000000003
668,32.33333333333333,35.33333333333333,2760.0,46.272000000000006
669,32.33333333333333,35.33333333333333,2760.0,63.90800000000001
670,32.33333333333333,35.33333333333333,2760.0,81.54400000000001
671,32.33333333333333,35.33333333333333,2760.0,99.18
672,32.33333333333333,39.83333333333333,690.0,11.0
673,32.33333333333333,39.83333333333333,690.0,28.636000000000003
674,32.33333333333333,39.83333333333333,690.0,46.272000000000006
675,32.33333333333333,39.83333333333333,690.0,63.90800000000001
676,32.33333333333333,39.83333333333333,690.0,81.54400000000001
677,32.33333333333333,39.83333333333333,690.0,99.18
678,32.33333333333333,39.83333333333333,1035.0,11.0
679,32.33333333333333,39.83333333333333,1035.0,28.636000000000003
680,32.33333333333333,39.83333333333333,1035.0,46.272000000000006
681,32.33333333333333,39.83333333333333,1035.0,63.90800000000001
682,32.33333333333333,39.83333333333333,1035.0,81.54400000000001
683,32.33333333333333,39.83333333333333,1035.0,99.18
684,32.33333333333333,39.83333333333333,1380.0,11.0
685,32.33333333333333,39.83333333333333,1380.0,28.636000000000003
686,32.33333333333333,39.83333333333333,1380.0,46.272000000000006
687,32.33333333333333,39.83333333333333,1380.0,63.90800000000001
688,32.33333333333333,39.83333333333333,1380.0,81.54400000000001
689,32.33333333333333,39.83333333333333,1380.0,99.18
690,32.33333333333333,39.83333333333333,1725.0,11.0
691,32.33333333333333,39.83333333333333,1725.0,28.636000000000003
692,32.33333333333333,39.83333333333333,1725.0,46.272000000000006
693,32.33333333333333,39.83333333333333,1725.0,63.90800000000001
694,32.33333333333333,39.83333333333333,1725.0,81.54400000000001
695,32.33333333333333,39.83333333333333,1725.0,99.18
696,32.33333333333333,39.83333333333333,2070.0,11.0
697,32.33333333333333,39.83333333333333,2070.0,28.636000000000003
698,32.33333333333333,39.83333333333333,2070.0,46.272000000000006
699,32.33333333333333,39.83333333333333,2070.0,63.90800000000001
700,32.33333333333333,39.83333333333333,2070.0,81.54400000000001
701,32.33333333333333,39.83333333333333,2070.0,99.18
702,32.33333333333333,39.83333333333333,2415.0,11.0
703,32.33333333333333,39.83333333333333,2415.0,28.636000000000003
704,32.33333333333333,39.83333333333333,2415.0,46.272000000000006
705,32.33333333333333,39.83333333333333,2415.0,63.90800000000001
706,32.33333333333333,39.83333333333333,2415.0,81.54400000000001
707,32.33333333333333,39.83333333333333,2415.0,99.18
708,32.33333333333333,39.83333333333333,2760.0,11.0
709,32.33333333333333,39.83333333333333,2760.0,28.636000000000003
710,32.33333333333333,39.83333333333333,2760.0,46.272000000000006
711,32.33333333333333,39.83333333333333,2760.0,63.90800000000001
712,32.33333333333333,39.83333333333333,2760.0,81.54400000000001
713,32.33333333333333,39.83333333333333,2760.0,99.18
714,32.33333333333333,44.33333333333333,690.0,11.0
715,32.33333333333333,44.33333333333333,690.0,28.636000000000003
716,32.33333333333333,44.33333333333333,690.0,46.272000000000006
717,32.33333333333333,44.33333333333333,690.0,63.90800000000001
718,32.33333333333333,44.33333333333333,690.0,81.54400000000001
719,32.33333333333333,44.33333333333333,690.0,99.18
720,32.33333333333333,44.33333333333333,1035.0,11.0
721,32.33333333333333,44.33333333333333,1035.0,28.636000000000003
722,32.33333333333333,44.33333333333333,1035.0,46.272000000000006
723,32.33333333333333,44.33333333333333,1035.0,63.90800000000001
724,32.33333333333333,44.33333333333333,1035.0,81.54400000000001
725,32.33333333333333,44.33333333333333,1035.0,99.18
726,32.33333333333333,44.33333333333333,1380.0,11.0
727,32.33333333333333,44.33333333333333,1380.0,28.636000000000003
728,32.33333333333333,44.33333333333333,1380.0,46.272000000000006
729,32.33333333333333,44.33333333333333,1380.0,63.90800000000001
730,32.33333333333333,44.33333333333333,1380.0,81.54400000000001
731,32.33333333333333,44.33333333333333,1380.0,99.18
732,32.33333333333333,44.33333333333333,1725.0,11.0
733,32.33333333333333,44.33333333333333,1725.0,28.636000000000003
734,32.33333333333333,44.33333333333333,1725.0,46.272000000000006
735,32.33333333333333,44.33333333333333,1725.0,63.90800000000001
736,32.33333333333333,44.33333333333333,1725.0,81.54400000000001
737,32.33333333333333,44.33333333333333,1725.0,99.18
738,32.33333333333333,44.33333333333333,2070.0,11.0
739,32.33333333333333,44.33333333333333,2070.0,28.636000000000003
740,32.33333333333333,44.33333333333333,2070.0,46.272000000000006
741,32.33333333333333,44.33333333333333,2070.0,63.90800000000001
742,32.33333333333333,44.33333333333333,2070.0,81.54400000000001
743,32.33333333333333,44.33333333333333,2070.0,99.18
744,32.33333333333333,44.33333333333333,2415.0,11.0
745,32.33333333333333,44.33333333333333,2415.0,28.636000000000003
746,32.33333333333333,44.33333333333333,2415.0,46.272000000000006
747,32.33333333333333,44.33333333333333,2415.0,63.90800000000001
748,32.33333333333333,44.33333333333333,2415.0,81.54400000000001
749,32.33333333333333,44.33333333333333,2415.0,99.18
750,32.33333333333333,44.33333333333333,2760.0,11.0
751,32.33333333333333,44.33333333333333,2760.0,28.636000000000003
752,32.33333333333333,44.33333333333333,2760.0,46.272000000000006
753,32.33333333333333,44.33333333333333,2760.0,63.90800000000001
754,32.33333333333333,44.33333333333333,2760.0,81.54400000000001
755,32.33333333333333,44.33333333333333,2760.0,99.18
756,39.666666666666664,42.666666666666664,690.0,11.0
757,39.666666666666664,42.666666666666664,690.0,28.636000000000003
758,39.666666666666664,42.666666666666664,690.0,46.272000000000006
759,39.666666666666664,42.666666666666664,690.0,63.90800000000001
760,39.666666666666664,42.666666666666664,690.0,81.54400000000001
761,39.666666666666664,42.666666666666664,690.0,99.18
762,39.666666666666664,42.666666666666664,1035.0,11.0
763,39.666666666666664,42.666666666666664,1035.0,28.636000000000003
764,39.666666666666664,42.666666666666664,1035.0,46.272000000000006
765,39.666666666666664,42.666666666666664,1035.0,63.90800000000001
766,39.666666666666664,42.666666666666664,1035.0,81.54400000000001
767,39.666666666666664,42.666666666666664,1035.0,99.18
768,39.666666666666664,42.666666666666664,1380.0,11.0
769,39.666666666666664,42.666666666666664,1380.0,28.636000000000003
770,39.666666666666664,42.666666666666664,1380.0,46.272000000000006
771,39.666666666666664,42.666666666666664,1380.0,63.90800000000001
772,39.666666666666664,42.666666666666664,1380.0,81.54400000000001
773,39.666666666666664,42.666666666666664,1380.0,99.18
774,39.666666666666664,42.666666666666664,1725.0,11.0
775,39.666666666666664,42.666666666666664,1725.0,28.636000000000003
776,39.666666666666664,42.666666666666664,1725.0,46.272000000000006
777,39.666666666666664,42.666666666666664,1725.0,63.90800000000001
778,39.666666666666664,42.666666666666664,1725.0,81.54400000000001
779,39.666666666666664,42.666666666666664,1725.0,99.18
780,39.666666666666664,42.666666666666664,2070.0,11.0
781,39.666666666666664,42.666666666666664,2070.0,28.636000000000003
782,39.666666666666664,42.666666666666664,2070.0,46.272000000000006
783,39.666666666666664,42.666666666666664,2070.0,63.90800000000001
784,39.666666666666664,42.666666666666664,2070.0,81.54400000000001
785,39.666666666666664,42.666666666666664,2070.0,99.18
786,39.666666666666664,42.666666666666664,2415.0,11.0
787,39.666666666666664,42.666666666666664,2415.0,28.636000000000003
788,39.666666666666664,42.666666666666664,2415.0,46.272000000000006
789,39.666666666666664,42.666666666666664,2415.0,63.90800000000001
790,39.666666666666664,42.666666666666664,2415.0,81.54400000000001
791,39.666666666666664,42.666666666666664,2415.0,99.18
792,39.666666666666664,42.666666666666664,2760.0,11.0
793,39.666666666666664,42.666666666666664,2760.0,28.636000000000003
794,39.666666666666664,42.666666666666664,2760.0,46.272000000000006
795,39.666666666666664,42.666666666666664,2760.0,63.90800000000001
796,39.666666666666664,42.666666666666664,2760.0,81.54400000000001
797,39.666666666666664,42.666666666666664,2760.0,99.18
